Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
Price Current of the Principal Articles Imported from America in Our Currency &amp; British Sterling Money,Hamburg,,Germany,53.55,10,1798,1798,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,Germany,,,,
Price Current of Tommaso Panton e Figlio (James Duclou),London,,United Kingdom,51.5073,-0.1276,1799,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices Corrent of Thomas Panton &amp; Son (James Duclou),London,,United Kingdom,51.5073,-0.1276,1798,1798,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices Current (Miscellaneous Manuscript Material),London,,United Kingdom,51.5073,-0.1276,1781,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices Current (Miscellaneous Printed Material),London,,United Kingdom,51.5073,-0.1276,1682,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Foreign Corn and Seeds (Wilson),London,,United Kingdom,51.5073,-0.1276,1781,1796,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Foreign Grain (Browne Byles &amp; Browne),London,,United Kingdom,51.5073,-0.1276,1796,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Merchandise in London January 3 1682,London,,United Kingdom,51.5073,-0.1276,1682,1682,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Needles and Fish Hooks (Thomas Chillingworth),Birmingham,,United Kingdom,52.4777,-1.8949,1799,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Sugars (Eamer),London,,United Kingdom,51.5073,-0.1276,1796,1796,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Sugars (Vetch),London,,United Kingdom,51.5073,-0.1276,1781,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prices of Sundry Goods,London,,United Kingdom,51.5073,-0.1276,1785,1785,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prince&apos;s London Price Current,London,,United Kingdom,51.5073,-0.1276,1796,1799,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prises of Merchandise in London March 25 1674,London,,United Kingdom,51.5073,-0.1276,1674,1674,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prix Courant des Marchandises d&apos;Europe/du Levant Pour/a Smyrne,London,,United Kingdom,51.5073,-0.1276,1788,1788,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prix Courant des Marchandises de Bengalle Vendues par la Compagnie des Indes,London,,United Kingdom,51.5073,-0.1276,1785,1785,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prix Courant des Marchandises de La Cote d&apos;Anjenjo de Malabar &amp; de Surate,London,,United Kingdom,51.5073,-0.1276,1785,1785,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prix Courant des Marchandises de La Cote Vendues par la Compagnie des Indes,London,,United Kingdom,51.5073,-0.1276,1785,1785,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prix Courant di Livorne (Jacques Duclou),London,,United Kingdom,51.5073,-0.1276,1797,1798,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proceedings at the Sessions of the Peace and Oyer and Terminer for the City of London,London,,United Kingdom,51.5073,-0.1276,1728,1728,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proceedings of the Army under the Command of Sir Thomas Fairfax,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proceedings Votes Resolves and Acts of the Late Half-Quarter Parliament,London,,United Kingdom,51.5073,-0.1276,1659,1659,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proclamation Declaring His Maiesties Pleasure Concerning the Dissolving of the Present Convention of Parliament,London,,United Kingdom,51.5073,-0.1276,1622,1622,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proclamation Made by the High and Mighty Fredericke by the Grace of God King of Bohemia,London,,United Kingdom,51.5073,-0.1276,1620,1620,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prompter (1734),London,,United Kingdom,51.5073,-0.1276,1734,1736,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Prompter (1789),London,,United Kingdom,51.5073,-0.1276,1789,1789,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Proposals for Graving and Printing the Gallery of Raphael,London,,United Kingdom,51.5073,-0.1276,1711,1711,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Propositions for Peace by an Union of Interests,London,,United Kingdom,51.5073,-0.1276,1648,1648,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant (Domestick) Intelligence or News Both from City and Country,London,,United Kingdom,51.5073,-0.1276,1680,1681,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Advocate,London,,United Kingdom,51.5073,-0.1276,1724,1724,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Courant Imparting News Foreign and Domestick,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Martyrs or The Bloody Assizes,London,,United Kingdom,51.5073,-0.1276,1688,1688,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Mercury Occurrences Foreign and Domestick,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Observator or Democritus Flens in a Dialogue,London,,United Kingdom,51.5073,-0.1276,1681,1681,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Oxford Intelligence or Occurences Forraign and Domestick,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protestant Post-Boy,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Protester,London,,United Kingdom,51.5073,-0.1276,1753,1753,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Public Advertiser,London,,United Kingdom,51.5073,-0.1276,1752,1793,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Public Advertiser or Political and Literary Diary,London,,United Kingdom,51.5073,-0.1276,1794,1794,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Public Ledger,London,,United Kingdom,51.5073,-0.1276,1760,1761,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Public Ledger,London,,United Kingdom,51.5073,-0.1276,1761,1798,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Public Register or The Freeman&apos;s Journal,Dublin,,Ireland,53.3381,-6.2848,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,Ireland,,,,
Publication of His Maties Edict and Severe Censure Against Private Combats and Combatants,London,,United Kingdom,51.5073,-0.1276,1614,1614,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publick Intelligence,London,,United Kingdom,51.5073,-0.1276,1665,1665,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publick Intelligencer (1655),London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publick Intelligencer (1660),London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publick Occurrences Truely Stated,London,,United Kingdom,51.5073,-0.1276,1688,1688,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publick Register or The Weekly Magazine,London,,United Kingdom,51.5073,-0.1276,1741,1741,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Publisher,London,,United Kingdom,51.5073,-0.1276,1745,1745,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Quadrille to Perfection As Play&apos;d at Soissons,London,,United Kingdom,51.5073,-0.1276,1728,1728,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Racing Calendar,London,,United Kingdom,51.5073,-0.1276,1774,1784,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Rambler (Collected Issues: 1753),London,,United Kingdom,51.5073,-0.1276,1750,1752,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Read&apos;s Weekly Journal Or British Gazetteer,London,,United Kingdom,51.5073,-0.1276,1730,1761,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Reading Mercury and Oxford Gazette,Reading,,United Kingdom,51.458,-0.9674,1777,1778,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Reasons Humbly Offered to Prohibit English Broad Pieces,London,,United Kingdom,51.5073,-0.1276,1724,1724,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Reasons Which Induc&apos;d Her Majesty to Create the Right Honourable Robert Harley,London,,United Kingdom,51.5073,-0.1276,1711,1711,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Reconciler,London,,United Kingdom,51.5073,-0.1276,1713,1713,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Rehearsal of Observator,London,,United Kingdom,51.5073,-0.1276,1706,1708,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Relation of the Voyage of His Catholick Majesty King Charles Iii,London,,United Kingdom,51.5073,-0.1276,1705,1705,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Relation of What Passed during the Expedition to Rio De Janeiro,London,,United Kingdom,51.5073,-0.1276,1711,1711,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Remarkable Passages Impartially Relating the Proceedings,London,,United Kingdom,51.5073,-0.1276,,,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Remembrancer (1747),London,,United Kingdom,51.5073,-0.1276,1748,1751,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Remembrancer (1747),London,,United Kingdom,51.5073,-0.1276,1751,1751,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Remembrancer (1748),London,,United Kingdom,51.5073,-0.1276,1747,1748,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
Remonstrance of His Excellency Thomas Lord Fairfax,London,,United Kingdom,51.5073,-0.1276,1648,1648,,Gale,Burney,a subscription service (BC institutional login necessary),https://link.gale.com/apps/GDCS?u=mlin_m_bostcoll,9/26/22,English,Newspaper,England,,,,
